Episode,Hit,SR,Variance
764,1.0,49.0,0.26990000000000003
765,1.0,48.0,0.2896
766,0.0,47.0,0.26909999999999995
767,1.0,49.0,0.26990000000000003
768,1.0,49.0,0.26990000000000003
769,1.0,48.0,0.26959999999999995
770,1.0,48.0,0.2896
771,0.0,48.0,0.26959999999999995
772,1.0,48.0,0.2895999999999999
773,1.0,48.0,0.2895999999999999
774,1.0,49.0,0.26990000000000003
775,1.0,49.0,0.26990000000000003
776,1.0,49.0,0.26990000000000003
777,0.0,48.0,0.26959999999999995
778,1.0,36.0,0.49039999999999995
779,1.0,25.0,0.6875
780,1.0,49.0,0.26990000000000003
781,1.0,9.0,0.9019000000000003
782,1.0,49.0,0.26990000000000003
783,0.0,7.0,0.08509999999999991
784,0.0,9.0,0.10190000000000009
785,0.0,49.0,0.26990000000000003
786,1.0,38.0,0.6755999999999999
787,1.0,23.0,0.19710000000000005
788,1.0,49.0,0.26990000000000003
789,1.0,49.0,0.26990000000000003
790,1.0,49.0,0.26990000000000003
791,1.0,46.0,0.32839999999999997
792,1.0,48.0,0.2896
793,1.0,47.0,0.30909999999999993
794,1.0,49.0,0.26990000000000003
795,0.0,48.0,0.26959999999999995
796,0.0,-2.0,0.9996
797,0.0,48.0,0.26959999999999995
798,0.0,48.0,0.26959999999999995
799,1.0,49.0,0.26990000000000003
800,0.0,30.0,0.22999999999999993
801,0.0,12.0,0.7856000000000003
802,1.0,48.0,0.2896
803,0.0,48.0,0.26959999999999995
804,1.0,48.0,0.26959999999999995
805,1.0,49.0,0.26990000000000003
806,1.0,49.0,0.26990000000000003
807,0.0,0.0,0.02
808,1.0,49.0,0.26990000000000003
809,1.0,49.0,0.26990000000000003
810,1.0,49.0,0.26990000000000003
811,1.0,49.0,0.26990000000000003
812,1.0,38.0,0.4756
813,1.0,24.0,0.6824000000000001
814,1.0,49.0,0.26990000000000003
815,1.0,49.0,0.26990000000000003
816,0.0,40.0,0.26000000000000006
817,0.0,-51.0,0.6899
818,1.0,42.0,0.26360000000000006
819,0.0,44.0,0.2664
820,1.0,49.0,0.26990000000000003
821,1.0,49.0,0.26990000000000003
822,1.0,49.0,0.26990000000000003
823,1.0,49.0,0.26990000000000003
824,1.0,49.0,0.26990000000000003
825,1.0,12.0,0.8656000000000001
826,1.0,47.0,0.30909999999999993
827,1.0,49.0,0.26990000000000003
828,1.0,49.0,0.26990000000000003
829,1.0,49.0,0.26990000000000003
830,1.0,49.0,0.26990000000000003
831,1.0,49.0,0.26990000000000003
832,1.0,49.0,0.26990000000000003
833,1.0,49.0,0.26990000000000003
834,0.0,48.0,0.26959999999999995
835,0.0,16.0,0.15439999999999998
836,0.0,31.0,0.23389999999999994
837,0.0,44.0,0.2664
838,1.0,48.0,0.26959999999999995
839,1.0,49.0,0.26990000000000003
840,1.0,49.0,0.26990000000000003
841,0.0,37.0,0.25310000000000005
842,1.0,49.0,0.26990000000000003
843,1.0,22.0,0.7315999999999999
844,0.0,14.0,0.14040000000000005
845,0.0,49.0,0.26990000000000003
846,1.0,48.0,0.26959999999999995
847,0.0,48.0,0.2696
848,0.0,47.0,0.26909999999999995
849,0.0,45.0,0.2675000000000001
850,1.0,30.0,0.61
851,0.0,48.0,0.26959999999999995
852,1.0,49.0,0.26990000000000003
853,1.0,48.0,0.26959999999999995
854,0.0,49.0,0.2699
855,1.0,49.0,0.26990000000000003
856,1.0,49.0,0.26990000000000003
857,1.0,49.0,0.26990000000000003
858,1.0,6.0,0.9363999999999997
859,1.0,46.0,0.32839999999999997
860,0.0,13.0,0.13310000000000002
861,1.0,47.0,0.30909999999999993
862,1.0,49.0,0.26990000000000003
863,1.0,49.0,0.26990000000000003
864,1.0,49.0,0.26990000000000003
865,1.0,34.0,0.5444
866,1.0,43.0,0.3850999999999999
867,1.0,49.0,0.26990000000000003
868,0.0,48.0,0.26959999999999995
869,0.0,-1.0,0.009899999999999997
870,0.0,36.0,0.5104
871,1.0,-67.0,0.46110000000000007
872,1.0,-92.0,0.1336
873,1.0,96.0,0.07839999999999996
874,0.0,20.0,0.18
875,1.0,98.0,0.03959999999999999
876,1.0,98.0,0.03959999999999999
877,0.0,10.0,0.99
878,1.0,98.0,0.03959999999999999
879,0.0,64.0,0.25040000000000007
880,0.0,-14.0,0.9803999999999996
881,0.0,43.0,0.2650999999999999
882,1.0,98.0,0.03959999999999999
883,0.0,66.0,0.24440000000000006
884,0.0,16.0,0.9743999999999999
885,1.0,98.0,0.03959999999999999
886,1.0,98.0,0.03959999999999999
887,1.0,96.0,0.07839999999999997
888,0.0,66.0,0.24440000000000006
889,1.0,98.0,0.03959999999999999
890,1.0,97.0,0.049100000000000005
891,0.0,80.0,0.3600000000000001
892,0.0,32.0,0.8976000000000001
893,1.0,98.0,0.03959999999999999
894,1.0,98.0,0.03959999999999999
895,1.0,97.0,0.049100000000000005
896,1.0,98.0,0.03959999999999999
897,1.0,97.0,0.049100000000000005
898,1.0,98.0,0.03959999999999999
899,1.0,98.0,0.03959999999999999
900,0.0,16.0,0.1544
901,1.0,98.0,0.03959999999999999
902,0.0,58.0,0.26360000000000006
903,0.0,57.0,0.2651
904,1.0,96.0,0.07839999999999997
905,1.0,97.0,0.049100000000000005
906,1.0,98.0,0.03959999999999999
907,1.0,97.0,0.049100000000000005
908,0.0,82.0,0.3276
909,1.0,98.0,0.03959999999999999
910,1.0,98.0,0.03959999999999999
911,0.0,52.0,0.26959999999999995
912,1.0,98.0,0.03959999999999999
913,1.0,98.0,0.03959999999999999
914,0.0,22.0,0.19160000000000005
915,1.0,97.0,0.049100000000000005
916,0.0,20.0,0.9599999999999997
917,1.0,96.0,0.07839999999999997
918,0.0,77.0,0.21710000000000002
919,0.0,-25.0,0.5875
920,1.0,98.0,0.03959999999999999
921,1.0,96.0,0.07839999999999997
922,1.0,98.0,0.03959999999999999
923,0.0,1.0,0.029900000000000003
924,1.0,98.0,0.03959999999999999
925,1.0,98.0,0.03959999999999999
926,1.0,98.0,0.03959999999999999
927,1.0,96.0,0.07839999999999997
928,1.0,98.0,0.03959999999999999
929,1.0,95.0,0.08749999999999998
930,0.0,96.0,0.05839999999999997
931,0.0,-36.0,0.8703999999999995
932,1.0,98.0,0.03959999999999999
933,1.0,98.0,0.03959999999999999
934,0.0,54.0,0.2683999999999999
935,1.0,98.0,0.03959999999999999
936,1.0,98.0,0.03959999999999999
937,1.0,98.0,0.03959999999999999
938,1.0,98.0,0.03959999999999999
939,1.0,96.0,0.07839999999999997
940,1.0,98.0,0.03959999999999999
941,0.0,48.0,0.7696
942,1.0,98.0,0.03959999999999999
943,1.0,98.0,0.03959999999999999
944,1.0,52.0,0.7296
945,0.0,-38.0,0.31560000000000005
946,1.0,96.0,0.07839999999999997
947,1.0,97.0,0.049100000000000005
948,0.0,43.0,0.8050999999999999
949,1.0,98.0,0.03959999999999999
950,1.0,94.0,0.11640000000000002
951,1.0,98.0,0.03959999999999999
952,1.0,98.0,0.03959999999999999
953,0.0,22.0,0.19160000000000005
954,1.0,98.0,0.03959999999999999
955,1.0,97.0,0.049100000000000005
956,1.0,95.0,0.08749999999999998
957,1.0,98.0,0.03959999999999999
958,1.0,-6.0,0.9963999999999996
959,0.0,38.0,0.2556000000000001
960,0.0,28.0,0.24159999999999981
961,1.0,98.0,0.03959999999999999
962,0.0,-82.0,0.32760000000000006
963,0.0,-3.0,0.10909999999999999
964,0.0,-1.0,0.06989999999999999
965,0.0,0.0,0.06
966,0.0,-3.0,0.06909999999999997
967,0.0,0.0,0.06
968,1.0,49.0,0.26990000000000003
969,1.0,49.0,0.26990000000000003
970,1.0,9.0,0.8819000000000002
971,1.0,49.0,0.26990000000000003
972,0.0,18.0,0.7676
973,0.0,41.0,0.26189999999999997
974,0.0,48.0,0.26959999999999995
975,1.0,36.0,0.5104
976,1.0,35.0,0.5275
977,1.0,49.0,0.26990000000000003
978,1.0,49.0,0.26990000000000003
979,1.0,49.0,0.26990000000000003
980,1.0,49.0,0.26990000000000003
981,1.0,49.0,0.26990000000000003
982,1.0,49.0,0.26990000000000003
983,1.0,49.0,0.26990000000000003
984,1.0,49.0,0.26990000000000003
985,0.0,47.0,0.2890999999999999
986,1.0,48.0,0.2896
987,1.0,49.0,0.26990000000000003
988,1.0,48.0,0.2896
989,1.0,48.0,0.2896
990,1.0,49.0,0.26990000000000003
991,1.0,49.0,0.26990000000000003
992,1.0,49.0,0.26990000000000003
993,1.0,40.0,0.44
994,0.0,23.0,0.6371000000000001
995,1.0,48.0,0.2896
996,1.0,48.0,0.2896
997,1.0,49.0,0.26990000000000003
998,1.0,24.0,0.6824000000000001
999,0.0,-4.0,0.9983999999999997
1000,1.0,36.0,0.5104
