Episode,Hit,SR,MSE
829,0.0,1224.0,156.44240000000005
830,1.0,1243.0,158.06509999999997
831,1.0,1224.0,156.44240000000005
832,1.0,1249.0,156.5099
833,0.0,1222.0,156.95159999999998
834,1.0,1274.0,156.45240000000004
835,1.0,1224.0,156.44240000000005
836,0.0,1224.0,156.44240000000005
837,0.0,-1.0,0.009899999999999997
838,1.0,1249.0,156.5099
839,1.0,1249.0,156.5099
840,0.0,549.0,107.36990000000002
841,1.0,1248.0,156.7696
842,1.0,1249.0,156.5099
843,1.0,1249.0,156.5099
844,1.0,1199.0,156.24989999999997
845,1.0,1249.0,156.5099
846,1.0,974.0,148.89239999999998
847,1.0,1174.0,155.93240000000006
848,1.0,1239.0,159.09789999999998
849,1.0,1248.0,156.7696
850,1.0,1249.0,156.5099
851,1.0,1223.0,156.69709999999995
852,1.0,1249.0,156.5099
853,1.0,1237.0,159.61310000000003
854,1.0,1248.0,156.7696
855,1.0,1249.0,156.5099
856,1.0,1249.0,156.5099
857,1.0,1224.0,156.44240000000005
858,1.0,1248.0,156.7696
859,0.0,1249.0,156.5099
860,1.0,1249.0,156.5099
861,0.0,774.0,133.85240000000002
862,0.0,499.0,100.10989999999998
863,1.0,1213.0,159.23309999999998
864,0.0,1099.0,154.2299
865,0.0,1193.0,164.2451
866,0.0,1224.0,156.44240000000005
867,1.0,1249.0,156.5099
868,1.0,1249.0,156.5099
869,1.0,1249.0,156.5099
870,0.0,124.0,29.722400000000015
871,1.0,1249.0,156.5099
872,1.0,1249.0,156.5099
873,1.0,1225.0,162.6875
874,1.0,1249.0,156.5099
875,1.0,1249.0,156.5099
876,1.0,1237.0,159.61310000000003
877,1.0,1249.0,156.5099
878,1.0,1224.0,156.44240000000005
879,1.0,1187.0,165.73309999999998
880,1.0,1249.0,156.5099
881,1.0,1224.0,156.44240000000005
882,1.0,1225.0,162.6875
883,0.0,1224.0,156.44240000000005
884,1.0,1224.0,156.44240000000005
885,1.0,1249.0,156.5099
886,1.0,1240.0,158.84
887,1.0,1249.0,156.5099
888,1.0,1249.0,156.5099
889,1.0,1249.0,156.5099
890,1.0,1249.0,156.5099
891,1.0,1249.0,156.5099
892,1.0,1249.0,156.5099
893,1.0,1249.0,156.5099
894,1.0,1221.0,163.7059
895,1.0,1249.0,156.5099
896,1.0,1249.0,156.5099
897,1.0,1224.0,156.44240000000005
898,0.0,74.0,18.212400000000002
899,1.0,1249.0,156.5099
900,1.0,1217.0,164.72109999999998
901,1.0,1249.0,156.5099
902,1.0,1249.0,156.5099
903,1.0,1226.0,162.43240000000006
904,1.0,1249.0,156.5099
905,1.0,1249.0,156.5099
906,0.0,949.0,147.4499
907,1.0,1249.0,156.5099
908,1.0,1249.0,156.5099
909,1.0,1249.0,156.5099
910,1.0,1230.0,161.41000000000003
911,1.0,1249.0,156.5099
912,1.0,1219.0,164.2139
913,1.0,1249.0,156.5099
914,1.0,1249.0,156.5099
915,1.0,1186.0,165.98039999999997
916,1.0,574.0,110.81239999999998
917,1.0,1249.0,156.5099
918,1.0,1249.0,156.5099
919,1.0,1223.0,163.19709999999995
920,1.0,1224.0,156.44240000000005
921,1.0,1249.0,156.5099
922,1.0,1249.0,156.5099
923,1.0,1221.0,157.20590000000004
924,1.0,1224.0,156.44240000000005
925,1.0,1208.0,166.99360000000001
926,0.0,549.0,107.36990000000002
927,1.0,1235.0,160.1275
928,0.0,874.0,142.37240000000003
929,1.0,1249.0,156.5099
930,0.0,1224.0,156.44240000000005
931,1.0,1249.0,156.5099
932,1.0,1248.0,156.7696
933,1.0,1249.0,156.5099
934,1.0,1249.0,156.5099
935,1.0,1249.0,156.5099
936,0.0,1199.0,156.24989999999997
937,0.0,1223.0,156.69709999999998
938,1.0,1249.0,156.5099
939,0.0,299.0,66.0699
940,0.0,1174.0,155.93240000000006
941,1.0,1249.0,156.5099
942,1.0,1249.0,156.5099
943,1.0,1229.0,161.6659
944,1.0,1241.0,158.5819
945,1.0,1249.0,156.5099
946,1.0,1249.0,156.5099
947,1.0,1224.0,156.44240000000005
948,0.0,1202.0,168.4996
949,1.0,1223.0,156.69709999999998
950,0.0,374.0,79.77239999999998
951,1.0,1249.0,156.5099
952,1.0,1249.0,156.5099
953,0.0,1249.0,156.5099
954,1.0,1249.0,156.5099
955,0.0,224.0,51.24239999999996
956,0.0,1224.0,156.44240000000005
957,1.0,1249.0,156.5099
958,1.0,1249.0,156.5099
959,1.0,1249.0,156.5099
960,1.0,1249.0,156.5099
961,0.0,1224.0,156.44240000000005
962,1.0,1249.0,156.5099
963,1.0,1223.0,163.19709999999995
964,1.0,1249.0,156.5099
965,1.0,1238.0,159.3556
966,1.0,1249.0,156.5099
967,0.0,1198.0,156.4996
968,1.0,1243.0,158.06509999999997
969,0.0,1097.0,167.6891
970,1.0,1249.0,156.5099
971,0.0,274.0,61.25239999999996
972,0.0,899.0,144.18990000000002
973,0.0,444.0,105.84639999999999
974,0.0,38.0,12.4756
975,0.0,1671.0,146.06589999999997
976,0.0,2123.0,80.5571
977,1.0,2474.0,6.692399999999995
978,0.0,874.0,142.37240000000003
979,1.0,2424.0,18.682399999999994
980,1.0,2474.0,6.692399999999995
981,0.0,732.0,147.09760000000009
982,1.0,2474.0,6.692399999999995
983,1.0,2448.0,13.249600000000003
984,1.0,2422.0,19.67159999999999
985,0.0,2320.0,43.06
986,1.0,2449.0,12.749899999999998
987,1.0,2474.0,6.692399999999995
988,0.0,1049.0,152.46989999999997
989,0.0,-1.0,0.009899999999999997
990,1.0,2474.0,6.692399999999995
991,1.0,2474.0,6.692399999999995
992,1.0,2474.0,6.692399999999995
993,1.0,2474.0,6.692399999999995
994,1.0,2474.0,6.692399999999995
995,1.0,2474.0,6.692399999999995
996,1.0,2448.0,13.249600000000001
997,1.0,2448.0,13.249600000000003
998,0.0,174.0,40.732400000000005
999,1.0,2474.0,6.692399999999995
1000,1.0,2474.0,6.692399999999995
