Episode,Hit,SR,MSE
751,1.0,98.0,0.03959999999999999
752,1.0,97.0,0.049100000000000005
753,1.0,98.0,0.03959999999999999
754,1.0,94.0,0.1164
755,0.0,85.0,0.1475
756,1.0,98.0,0.03959999999999999
757,1.0,97.0,0.049100000000000005
758,1.0,98.0,0.03959999999999999
759,1.0,98.0,0.03959999999999999
760,1.0,98.0,0.03959999999999999
761,1.0,96.0,0.07839999999999997
762,1.0,96.0,0.07839999999999996
763,0.0,79.0,0.18589999999999993
764,0.0,66.0,0.26439999999999997
765,1.0,59.0,0.6419
766,1.0,98.0,0.03959999999999999
767,1.0,98.0,0.03959999999999999
768,1.0,98.0,0.03959999999999999
769,1.0,98.0,0.03959999999999999
770,1.0,98.0,0.03959999999999999
771,1.0,95.0,0.08749999999999998
772,1.0,97.0,0.049100000000000005
773,0.0,9.0,0.10190000000000005
774,0.0,51.0,0.7299000000000001
775,0.0,-12.0,0.9856000000000001
776,0.0,81.0,0.17389999999999994
777,1.0,98.0,0.03959999999999999
778,1.0,98.0,0.03959999999999999
779,1.0,98.0,0.03959999999999999
780,1.0,98.0,0.03959999999999999
781,1.0,98.0,0.03959999999999999
782,1.0,98.0,0.03959999999999999
783,0.0,11.0,0.11790000000000005
784,1.0,96.0,0.07839999999999997
785,0.0,91.0,0.10189999999999998
786,1.0,98.0,0.03959999999999999
787,0.0,46.0,0.7884000000000002
788,1.0,97.0,0.049100000000000005
789,1.0,94.0,0.11639999999999999
790,1.0,98.0,0.03959999999999999
791,1.0,98.0,0.03959999999999999
792,0.0,-14.0,0.9803999999999996
793,0.0,69.0,0.23389999999999994
794,0.0,-29.0,0.7859000000000002
795,0.0,0.0,0.02
796,0.0,17.0,0.3611000000000001
797,0.0,1.0,0.049899999999999986
798,1.0,-33.0,0.8810999999999999
799,0.0,1.0,0.14990000000000003
800,0.0,-3.0,0.06909999999999997
801,0.0,0.0,0.08
802,0.0,47.0,0.26909999999999995
803,1.0,49.0,0.26990000000000003
804,1.0,49.0,0.26990000000000003
805,0.0,21.0,0.1859
806,1.0,49.0,0.26990000000000003
807,1.0,49.0,0.26990000000000003
808,1.0,49.0,0.26990000000000003
809,0.0,29.0,0.2259
810,0.0,48.0,0.26959999999999995
811,1.0,49.0,0.26990000000000003
812,1.0,49.0,0.26990000000000003
813,1.0,49.0,0.26990000000000003
814,1.0,49.0,0.26990000000000003
815,1.0,49.0,0.26990000000000003
816,0.0,48.0,0.26959999999999995
817,1.0,47.0,0.26909999999999995
818,1.0,49.0,0.26990000000000003
819,1.0,21.0,0.7459000000000002
820,1.0,31.0,0.5939
821,0.0,49.0,0.26990000000000003
822,0.0,29.0,0.24590000000000004
823,1.0,87.0,0.1331
824,1.0,98.0,0.03959999999999999
825,1.0,96.0,0.05839999999999998
826,0.0,63.0,0.25309999999999994
827,1.0,98.0,0.03959999999999999
828,0.0,29.0,0.22589999999999988
829,1.0,98.0,0.03959999999999999
830,1.0,98.0,0.03959999999999999
831,1.0,98.0,0.03959999999999999
832,0.0,37.0,0.25309999999999994
833,1.0,96.0,0.07839999999999997
834,1.0,98.0,0.03959999999999999
835,1.0,98.0,0.03959999999999999
836,1.0,98.0,0.03959999999999999
837,0.0,26.0,0.21240000000000003
838,1.0,96.0,0.07839999999999997
839,0.0,57.0,0.2651
840,1.0,97.0,0.049100000000000005
841,1.0,98.0,0.03959999999999999
842,1.0,98.0,0.03959999999999999
843,1.0,98.0,0.03959999999999999
844,0.0,22.0,0.9516000000000001
845,0.0,58.0,0.26360000000000006
846,1.0,98.0,0.03959999999999999
847,1.0,98.0,0.03959999999999999
848,0.0,48.0,0.2896
849,1.0,98.0,0.03959999999999999
850,1.0,98.0,0.03959999999999999
851,1.0,98.0,0.03959999999999999
852,0.0,22.0,0.19160000000000005
853,0.0,94.0,0.11639999999999999
854,0.0,48.0,0.2696
855,1.0,98.0,0.03959999999999999
856,1.0,98.0,0.03959999999999999
857,1.0,96.0,0.07839999999999997
858,1.0,98.0,0.03959999999999999
859,0.0,-8.0,0.9936
860,1.0,98.0,0.03959999999999999
861,0.0,86.0,0.2603999999999999
862,1.0,97.0,0.049100000000000005
863,1.0,38.0,0.8555999999999996
864,1.0,98.0,0.03959999999999999
865,0.0,38.0,0.8555999999999997
866,0.0,-30.0,0.91
867,1.0,98.0,0.03959999999999999
868,1.0,98.0,0.03959999999999999
869,0.0,-69.0,0.23389999999999994
870,0.0,16.0,0.3743999999999998
871,0.0,0.0,0.06
872,1.0,24.0,0.9424000000000001
873,1.0,98.0,0.03959999999999999
874,1.0,98.0,0.03959999999999999
875,1.0,97.0,0.049100000000000005
876,1.0,98.0,0.03959999999999999
877,1.0,96.0,0.07839999999999997
878,1.0,98.0,0.03959999999999999
879,0.0,96.0,0.07839999999999997
880,1.0,98.0,0.03959999999999999
881,1.0,98.0,0.03959999999999999
882,1.0,98.0,0.03959999999999999
883,1.0,98.0,0.03959999999999999
884,0.0,90.0,0.11
885,0.0,-52.0,0.7296
886,1.0,95.0,0.08749999999999997
887,1.0,96.0,0.07839999999999997
888,0.0,74.0,0.4524
889,1.0,94.0,0.11640000000000002
890,1.0,98.0,0.03959999999999999
891,0.0,77.0,0.19710000000000005
892,0.0,-48.0,0.7696000000000001
893,1.0,97.0,0.04910000000000001
894,1.0,98.0,0.03959999999999999
895,1.0,98.0,0.03959999999999999
896,1.0,97.0,0.04910000000000001
897,1.0,96.0,0.07839999999999997
898,0.0,97.0,0.04910000000000002
899,0.0,7.0,0.08509999999999998
900,1.0,96.0,0.07839999999999997
901,1.0,96.0,0.07839999999999997
902,1.0,98.0,0.03959999999999999
903,1.0,98.0,0.03959999999999999
904,1.0,97.0,0.049100000000000005
905,1.0,98.0,0.03959999999999999
906,1.0,97.0,0.049100000000000005
907,1.0,96.0,0.07839999999999997
908,0.0,88.0,0.12560000000000002
909,1.0,98.0,0.03959999999999999
910,1.0,98.0,0.03959999999999999
911,0.0,51.0,0.26990000000000003
912,1.0,98.0,0.03959999999999999
913,1.0,97.0,0.049099999999999956
914,0.0,68.0,0.5376000000000001
915,1.0,98.0,0.03959999999999999
916,1.0,98.0,0.03959999999999999
917,1.0,98.0,0.03959999999999999
918,0.0,41.0,0.26189999999999997
919,0.0,-80.0,0.36
920,1.0,98.0,0.03959999999999999
921,0.0,75.0,0.2075
922,1.0,97.0,0.049100000000000005
923,1.0,98.0,0.03959999999999999
924,0.0,54.0,0.2683999999999999
925,0.0,-42.0,0.8235999999999997
926,1.0,97.0,0.049100000000000005
927,1.0,62.0,0.2556000000000001
928,1.0,98.0,0.03959999999999999
929,1.0,96.0,0.05839999999999998
930,0.0,-50.0,0.75
931,0.0,10.0,0.5099999999999999
932,0.0,76.0,0.20240000000000002
933,0.0,66.0,0.24440000000000006
934,1.0,97.0,0.04910000000000001
935,1.0,96.0,0.07839999999999997
936,0.0,32.0,0.2575999999999999
937,1.0,98.0,0.03959999999999999
938,1.0,97.0,0.049100000000000005
939,0.0,-86.0,0.2604
940,0.0,0.0,0.02
941,1.0,49.0,0.26990000000000003
942,1.0,49.0,0.26990000000000003
943,1.0,49.0,0.26990000000000003
944,1.0,49.0,0.26990000000000003
945,1.0,49.0,0.26990000000000003
946,0.0,12.0,0.12560000000000004
947,1.0,6.0,0.9163999999999999
948,0.0,7.0,0.08509999999999991
949,1.0,-4.0,0.9983999999999997
950,0.0,1.0,0.029900000000000003
951,0.0,54.0,0.2683999999999999
952,1.0,98.0,0.03959999999999999
953,1.0,98.0,0.03959999999999999
954,1.0,96.0,0.07839999999999997
955,1.0,98.0,0.03959999999999999
956,1.0,96.0,0.07839999999999996
957,1.0,98.0,0.03959999999999999
958,0.0,-80.0,0.36
959,1.0,98.0,0.03959999999999999
960,1.0,98.0,0.03959999999999999
961,1.0,95.0,0.08749999999999998
962,1.0,98.0,0.03959999999999999
963,1.0,98.0,0.03959999999999999
964,0.0,5.0,0.06749999999999996
965,1.0,98.0,0.03959999999999999
966,1.0,98.0,0.03959999999999999
967,1.0,98.0,0.03959999999999999
968,1.0,98.0,0.03959999999999999
969,0.0,-40.0,0.8399999999999997
970,1.0,98.0,0.03959999999999999
971,1.0,98.0,0.03959999999999999
972,0.0,-58.0,0.6636
973,0.0,29.0,0.22589999999999988
974,1.0,97.0,0.049100000000000005
975,0.0,62.0,0.6156000000000001
976,0.0,4.0,0.9983999999999997
977,1.0,98.0,0.03959999999999999
978,0.0,46.0,0.7884000000000002
979,0.0,1.0,0.029900000000000003
980,0.0,52.0,0.26959999999999995
981,0.0,7.0,0.4250999999999999
982,0.0,0.0,0.06
983,0.0,-2.0,0.1396
984,0.0,52.0,0.26959999999999995
985,1.0,98.0,0.03959999999999999
986,1.0,98.0,0.03959999999999999
987,0.0,-72.0,0.4816000000000001
988,0.0,-3.0,0.06909999999999997
989,0.0,-1.0,0.9698999999999998
990,0.0,2.0,0.039599999999999975
991,0.0,0.0,0.04
992,0.0,0.0,0.06
993,0.0,18.0,0.2476
994,0.0,0.0,0.08
995,0.0,0.0,0.06
996,0.0,-1.0,0.06989999999999999
997,0.0,0.0,0.08
998,0.0,0.0,0.06
999,0.0,1.0,0.06990000000000006
1000,0.0,-2.0,0.9996
