Episode,Hit,SR,MSE
978,0.0,0.0,0.02
979,0.0,0.0,0.02
980,0.0,0.0,0.02
981,0.0,0.0,0.02
982,0.0,0.0,0.02
983,0.0,0.0,0.02
984,0.0,0.0,0.02
985,0.0,-2.0,0.039599999999999975
986,0.0,0.0,0.02
987,0.0,0.0,0.02
988,0.0,0.0,0.02
989,0.0,0.0,0.02
990,0.0,0.0,0.02
991,0.0,0.0,0.02
992,0.0,0.0,0.02
993,0.0,0.0,0.02
994,0.0,0.0,0.02
995,0.0,0.0,0.02
996,0.0,0.0,0.02
997,0.0,0.0,0.02
998,0.0,0.0,0.02
999,0.0,0.0,0.02
1000,0.0,0.0,0.02
